Transaction_ID,User_ID,Amount,Transaction_Type,Location,Time_of_Day,Is_Fraud
3301,3949,9.83,ATM,Singapore,night,0
3302,2048,298.7,online,Mumbai,morning,0
3303,2676,169.11,transfer,Dubai,afternoon,0
3304,4188,286.01,transfer,Sydney,afternoon,0
3305,3529,32.47,ATM,New York,afternoon,0
3306,4463,169.65,in-person,New York,morning,0
3307,3964,58.51,online,New York,night,0
3308,4041,51.77,in-person,Dubai,afternoon,0
3309,1963,2.32,in-person,London,afternoon,0
3310,1536,27.93,online,Mumbai,morning,0
3311,4150,74.0,online,Sydney,afternoon,0
3312,2603,24.86,in-person,London,afternoon,0
3313,4244,851.73,online,Singapore,morning,0
3314,2979,73.82,online,Mumbai,morning,0
3315,4083,27.93,online,London,night,0
3316,4871,44.4,ATM,Singapore,morning,0
3317,1127,177.2,transfer,Mumbai,morning,0
3318,4679,13.24,online,Dubai,afternoon,0
3319,1091,396.73,transfer,Sydney,morning,0
3320,4724,651.42,transfer,Sydney,afternoon,0
3321,1542,56.67,online,Singapore,afternoon,0
3322,1845,119.6,online,London,morning,0
3323,4603,4.48,in-person,Mumbai,afternoon,0
3324,2681,204.73,in-person,Singapore,morning,0
3325,4036,106.86,transfer,Singapore,afternoon,0
3326,2851,62.96,in-person,Dubai,night,0
3327,3494,46.35,online,Singapore,afternoon,0
3328,1389,212.28,ATM,Mumbai,afternoon,0
3329,3719,107.65,online,New York,afternoon,0
3330,2884,39.61,transfer,Mumbai,night,0
3331,1042,233.66,online,Mumbai,night,0
3332,1253,166.52,online,Dubai,morning,0
3333,4201,391.33,in-person,Dubai,afternoon,0
3334,2083,24.99,online,Sydney,night,0
3335,3710,308.04,in-person,Sydney,afternoon,0
3336,3514,223.88,online,Singapore,morning,0
3337,3334,24.44,in-person,Sydney,morning,0
3338,4058,237.37,in-person,Dubai,morning,0
3339,2540,116.52,online,Singapore,night,0
3340,4538,580.03,transfer,New York,afternoon,0
3341,2953,30.54,online,London,afternoon,0
3342,3825,205.91,online,Dubai,afternoon,0
3343,3392,96.25,in-person,Dubai,morning,0
3344,1641,628.45,in-person,New York,morning,0
3345,3429,80.09,in-person,Dubai,afternoon,0
3346,4850,655.01,online,Sydney,morning,0
3347,1689,463.51,transfer,Sydney,morning,0
3348,2276,63.05,in-person,Sydney,morning,0
3349,2950,325.46,online,New York,night,0
3350,2079,1085.42,online,Singapore,morning,0
3351,2486,58.25,transfer,Dubai,afternoon,0
3352,1456,114.82,in-person,Dubai,night,0
3353,1982,146.87,online,Sydney,morning,0
3354,3130,69.89,online,Singapore,afternoon,0
3355,4976,3.08,online,Dubai,night,0
3356,2122,49.73,in-person,Mumbai,afternoon,0
3357,1148,66.24,transfer,New York,night,0
3358,2352,117.25,in-person,London,morning,0
3359,2179,37.53,in-person,Mumbai,night,0
3360,1189,413.11,ATM,London,morning,0
3361,4565,244.1,in-person,Mumbai,night,0
3362,1882,17.81,in-person,Mumbai,night,0
3363,3310,210.02,online,Mumbai,afternoon,0
3364,4151,212.06,in-person,New York,afternoon,1
3365,1399,625.72,in-person,London,night,0
3366,3811,0.61,online,Singapore,afternoon,0
3367,1608,56.99,ATM,Singapore,afternoon,0
3368,4331,525.64,transfer,Sydney,night,0
3369,2795,538.04,transfer,Dubai,morning,0
3370,2638,255.01,in-person,New York,night,0
3371,2575,290.28,in-person,Sydney,night,0
3372,3832,19.19,online,Sydney,night,0
3373,3148,144.26,online,New York,morning,0
3374,2382,52.68,transfer,New York,morning,0
3375,2403,39.99,in-person,Mumbai,night,0
3376,1819,332.47,transfer,New York,morning,0
3377,4292,29.01,online,Singapore,afternoon,0
3378,1819,126.47,in-person,New York,night,0
3379,1419,558.0,in-person,Mumbai,morning,0
3380,1123,41.12,in-person,London,afternoon,0
3381,1421,763.28,transfer,Sydney,morning,0
3382,4302,1033.04,ATM,New York,afternoon,0
3383,4761,162.21,online,Sydney,afternoon,0
3384,4134,37.3,online,London,afternoon,0
3385,2508,75.99,online,Dubai,night,0
3386,4699,110.5,in-person,Mumbai,morning,0
3387,4774,74.02,online,Sydney,afternoon,0
3388,2597,65.88,transfer,New York,afternoon,0
3389,1767,716.76,in-person,Dubai,afternoon,0
3390,3044,33.3,in-person,Dubai,afternoon,0
3391,3530,264.35,transfer,London,night,0
3392,3566,0.08,in-person,Sydney,night,0
3393,3202,181.36,in-person,Sydney,morning,1
3394,3139,495.25,online,Singapore,night,0
3395,4029,67.92,in-person,Singapore,afternoon,0
3396,2549,41.04,in-person,Singapore,night,0
3397,3502,210.93,in-person,Sydney,morning,0
3398,2764,249.38,ATM,Sydney,night,0
3399,3044,232.97,ATM,Singapore,night,0
3400,3645,76.93,transfer,Mumbai,night,0
3401,4716,58.12,online,New York,afternoon,0
3402,1509,624.34,transfer,New York,afternoon,0
3403,2206,513.57,online,Mumbai,afternoon,0
3404,1385,122.25,online,London,afternoon,0
3405,2597,374.41,online,New York,afternoon,0
3406,4802,120.41,online,Sydney,afternoon,0
3407,3452,110.46,online,Dubai,afternoon,0
3408,3293,34.1,in-person,Sydney,afternoon,0
3409,1741,111.17,ATM,New York,morning,0
3410,4662,154.19,online,Mumbai,morning,0
3411,3708,4.55,ATM,London,afternoon,0
3412,3697,117.44,online,New York,morning,0
3413,4542,304.06,online,Mumbai,night,0
3414,4897,227.92,in-person,Dubai,afternoon,0
3415,2911,201.66,in-person,Singapore,night,0
3416,2446,480.6,online,Dubai,morning,0
3417,1900,3.64,online,Dubai,night,0
3418,3112,162.86,in-person,London,night,0
3419,4084,309.62,online,New York,afternoon,0
3420,3260,155.89,transfer,Singapore,morning,0
3421,3009,78.28,in-person,Mumbai,afternoon,1
3422,1241,29.29,online,Singapore,afternoon,0
3423,3540,437.07,transfer,New York,morning,0
3424,4284,127.26,online,London,night,0
3425,4764,420.94,transfer,New York,afternoon,0
3426,3385,176.31,transfer,Mumbai,night,0
3427,3020,224.29,ATM,Singapore,afternoon,0
3428,1172,326.19,in-person,Dubai,morning,0
3429,1671,215.27,in-person,New York,morning,0
3430,1163,101.52,online,Sydney,morning,0
3431,1464,144.16,in-person,London,night,0
3432,4042,324.96,in-person,London,afternoon,0
3433,1496,93.57,in-person,Singapore,night,0
3434,1699,98.24,transfer,Dubai,night,0
3435,3442,20.12,online,Mumbai,morning,0
3436,1702,492.05,transfer,Dubai,morning,0
3437,2940,19.09,transfer,Singapore,night,0
3438,3355,208.94,in-person,Dubai,afternoon,0
3439,2791,106.61,in-person,Singapore,afternoon,0
3440,1182,104.05,online,Dubai,afternoon,0
3441,1628,227.61,ATM,New York,night,0
3442,4865,13.89,online,London,afternoon,0
3443,3557,180.14,in-person,Singapore,night,0
3444,2731,295.71,in-person,Singapore,night,0
3445,1545,352.3,ATM,London,afternoon,0
3446,2587,37.39,transfer,Sydney,afternoon,0
3447,1623,455.42,in-person,Sydney,afternoon,0
3448,4835,213.51,online,Mumbai,morning,0
3449,1593,427.17,online,Singapore,afternoon,0
3450,1743,132.83,online,New York,morning,0
3451,4298,156.19,transfer,Dubai,night,0
3452,2768,502.76,transfer,New York,afternoon,0
3453,4804,460.34,transfer,Singapore,night,0
3454,2459,118.9,in-person,Mumbai,morning,0
3455,2948,64.15,in-person,Singapore,night,0
3456,4493,99.9,online,Mumbai,afternoon,0
3457,3601,98.13,online,London,night,0
3458,3068,67.62,online,Dubai,morning,0
3459,3601,62.55,transfer,New York,afternoon,0
3460,3444,394.75,online,Mumbai,afternoon,0
3461,3672,14.48,transfer,New York,afternoon,0
3462,1104,226.4,in-person,London,morning,0
3463,3239,37.95,in-person,Singapore,night,0
3464,1016,84.47,online,Mumbai,morning,0
3465,4191,12.7,online,Dubai,morning,0
3466,1392,62.93,online,Mumbai,afternoon,0
3467,1424,292.57,transfer,Sydney,night,0
3468,3176,432.59,online,Singapore,afternoon,0
3469,4201,50.08,transfer,Singapore,afternoon,0
3470,1571,124.56,transfer,Dubai,afternoon,0
3471,4631,127.1,online,Dubai,night,0
3472,3076,413.62,transfer,London,morning,0
3473,2120,287.77,in-person,New York,morning,0
3474,4081,143.93,transfer,Mumbai,morning,0
3475,1241,222.19,online,London,afternoon,0
3476,4897,375.93,online,New York,afternoon,0
3477,3279,1.92,online,London,afternoon,0
3478,1788,103.13,online,Sydney,night,0
3479,4355,475.55,transfer,Dubai,morning,0
3480,1714,269.66,transfer,Dubai,morning,0
3481,1758,156.54,ATM,Singapore,morning,0
3482,3849,150.85,online,Mumbai,morning,0
3483,1775,85.47,online,Mumbai,morning,0
3484,3773,147.01,in-person,Mumbai,afternoon,0
3485,3247,213.06,online,London,afternoon,0
3486,3992,108.38,online,London,night,0
3487,1078,250.46,in-person,Mumbai,afternoon,0
3488,4984,394.99,online,Singapore,morning,0
3489,4003,33.61,in-person,New York,afternoon,0
3490,4926,120.13,online,Sydney,afternoon,0
3491,1855,104.86,in-person,London,night,0
3492,4244,232.61,transfer,Mumbai,night,0
3493,3514,57.5,online,Dubai,afternoon,0
3494,3628,204.47,ATM,London,afternoon,1
3495,2439,419.91,in-person,New York,morning,0
3496,3987,108.3,ATM,London,afternoon,0
3497,3496,483.86,online,New York,night,0
3498,3134,997.1,in-person,New York,afternoon,0
3499,3148,22.43,in-person,London,afternoon,0
3500,2031,53.07,transfer,New York,afternoon,0
3501,1844,600.67,in-person,London,night,0
3502,4271,635.58,in-person,London,morning,1
3503,4576,20.56,ATM,Singapore,afternoon,0
3504,1086,3.02,online,Dubai,afternoon,0
3505,3090,35.13,online,Sydney,morning,0
3506,4456,1104.93,in-person,New York,afternoon,0
3507,4692,39.69,in-person,London,afternoon,0
3508,4506,139.65,in-person,New York,morning,0
3509,1407,377.33,in-person,London,afternoon,0
3510,4554,4.12,ATM,Sydney,afternoon,0
3511,3711,185.52,transfer,London,morning,0
3512,4088,64.88,online,London,night,0
3513,2668,396.59,online,Dubai,morning,0
3514,1147,66.66,ATM,New York,afternoon,0
3515,3324,232.15,transfer,Dubai,morning,0
3516,1231,224.31,ATM,Dubai,afternoon,0
3517,4897,50.08,online,Dubai,afternoon,1
3518,2950,7.08,transfer,Dubai,afternoon,0
3519,1365,105.27,transfer,Singapore,night,0
3520,4299,68.27,online,New York,night,0
3521,2674,331.07,in-person,New York,afternoon,0
3522,1435,322.25,in-person,London,morning,0
3523,1398,122.14,in-person,New York,afternoon,0
3524,2234,186.54,transfer,Sydney,afternoon,0
3525,2414,185.4,transfer,Dubai,morning,0
3526,3546,351.08,transfer,Mumbai,morning,0
3527,3587,110.68,transfer,New York,afternoon,0
3528,1562,64.44,in-person,Mumbai,morning,0
3529,4562,61.59,online,Sydney,afternoon,0
3530,3489,153.66,transfer,Singapore,night,0
3531,2284,119.26,in-person,London,afternoon,0
3532,1772,116.01,online,London,night,0
3533,3397,19.11,in-person,London,morning,0
3534,3037,253.6,online,Singapore,morning,0
3535,4423,48.09,in-person,Dubai,afternoon,0
3536,3567,43.87,online,Mumbai,night,0
3537,2343,106.46,online,New York,afternoon,0
3538,3185,51.7,ATM,Dubai,afternoon,0
3539,2573,175.35,transfer,London,night,0
3540,4694,92.87,transfer,London,afternoon,0
3541,1991,119.17,in-person,Dubai,night,0
3542,3415,154.08,transfer,Mumbai,night,0
3543,4291,45.51,transfer,Dubai,morning,0
3544,4408,33.86,in-person,Singapore,night,0
3545,2246,424.76,ATM,London,morning,0
3546,4719,113.73,online,Mumbai,night,0
3547,4839,106.24,ATM,New York,morning,0
3548,1359,7.25,in-person,London,afternoon,0
3549,1920,137.82,in-person,Dubai,night,0
3550,3376,161.56,online,Mumbai,morning,0
3551,4009,163.67,in-person,London,night,0
3552,3510,245.54,in-person,New York,afternoon,0
3553,3993,39.08,ATM,New York,morning,0
3554,1962,58.13,ATM,Sydney,night,0
3555,4632,332.92,ATM,Dubai,morning,0
3556,2827,588.14,online,Singapore,night,0
3557,4453,29.22,ATM,Dubai,afternoon,0
3558,3883,137.69,in-person,Mumbai,night,0
3559,2613,48.2,transfer,Dubai,night,0
3560,2640,12.39,online,Mumbai,afternoon,0
3561,3216,78.76,in-person,Sydney,night,0
3562,1216,31.02,ATM,Sydney,morning,0
3563,1377,247.53,ATM,Sydney,night,0
3564,1118,152.6,in-person,Singapore,afternoon,0
3565,1189,31.06,transfer,Sydney,afternoon,0
3566,3814,1.86,online,Dubai,afternoon,0
3567,1369,330.22,transfer,New York,afternoon,0
3568,2801,38.76,in-person,Mumbai,night,0
3569,3196,186.39,online,Mumbai,morning,0
3570,4747,82.17,online,New York,morning,0
3571,1651,176.13,online,Dubai,morning,1
3572,2882,75.86,transfer,Singapore,morning,0
3573,2511,18.19,online,London,morning,0
3574,1769,50.45,in-person,Dubai,afternoon,0
3575,3421,41.67,online,Sydney,afternoon,0
3576,1780,111.73,in-person,Dubai,night,0
3577,2716,214.75,transfer,Mumbai,night,0
3578,3207,61.25,in-person,Mumbai,morning,0
3579,3398,2.43,in-person,Singapore,morning,0
3580,4983,146.35,in-person,Sydney,night,0
3581,2311,186.16,online,Singapore,night,0
3582,4359,658.67,transfer,Singapore,night,0
3583,3939,178.06,online,New York,afternoon,0
3584,2249,127.42,online,London,morning,0
3585,1522,170.38,transfer,London,afternoon,0
3586,1521,525.94,online,Sydney,night,0
3587,1782,352.49,transfer,Singapore,morning,0
3588,3320,78.01,online,Mumbai,afternoon,0
3589,1935,54.17,transfer,London,morning,0
3590,4473,60.93,online,Dubai,afternoon,0
3591,3230,140.41,online,New York,afternoon,0
3592,2688,272.55,online,Mumbai,afternoon,0
3593,1487,139.92,transfer,New York,afternoon,0
3594,2850,14.04,ATM,Dubai,afternoon,0
3595,1845,257.17,in-person,London,night,0
3596,3171,327.95,transfer,New York,afternoon,0
3597,4032,68.36,in-person,Sydney,night,0
3598,4697,218.2,ATM,New York,morning,0
3599,3837,111.23,transfer,New York,afternoon,1
3600,3461,439.86,online,Dubai,morning,0
3601,3003,373.16,transfer,Mumbai,morning,0
3602,2748,149.07,in-person,Mumbai,afternoon,0
3603,4243,235.21,online,Dubai,afternoon,0
3604,4359,429.71,online,New York,afternoon,0
3605,4506,136.92,ATM,New York,night,0
3606,1685,75.16,ATM,Singapore,night,0
3607,3160,280.21,transfer,Sydney,morning,0
3608,3935,49.71,ATM,London,night,0
3609,4988,98.38,transfer,London,afternoon,0
3610,3169,401.58,online,Mumbai,night,0
3611,2567,257.78,online,Dubai,afternoon,0
3612,2245,103.44,online,New York,morning,0
3613,4702,48.35,online,Sydney,afternoon,0
3614,1038,88.0,online,London,afternoon,1
3615,3544,66.84,in-person,Dubai,night,0
3616,1779,38.74,transfer,Dubai,morning,0
3617,2256,272.0,transfer,New York,afternoon,0
3618,3990,58.09,in-person,Sydney,afternoon,0
3619,4601,121.09,ATM,Dubai,afternoon,0
3620,3196,97.51,in-person,London,night,0
3621,4468,804.34,transfer,Singapore,night,0
3622,4069,99.22,in-person,London,night,0
3623,3708,16.67,online,Sydney,morning,0
3624,4709,18.82,ATM,Singapore,afternoon,0
3625,2927,178.69,online,Dubai,morning,0
3626,1301,182.94,in-person,London,afternoon,0
3627,4431,108.52,online,New York,afternoon,0
3628,3285,113.07,in-person,Sydney,afternoon,0
3629,1646,11.09,ATM,Dubai,night,0
3630,1662,145.36,online,New York,afternoon,0
3631,3283,140.53,transfer,Singapore,afternoon,0
3632,2759,32.4,online,Mumbai,afternoon,0
3633,3250,21.93,online,Mumbai,afternoon,0
3634,1255,26.38,online,Singapore,afternoon,0
3635,1597,21.3,transfer,Mumbai,morning,0
3636,1661,188.17,online,Sydney,night,0
3637,1234,43.75,in-person,Dubai,night,1
3638,2368,57.92,online,Dubai,night,0
3639,3581,38.13,online,Sydney,afternoon,0
3640,3907,633.23,transfer,London,afternoon,0
3641,4868,385.68,online,Dubai,afternoon,0
3642,4852,52.4,online,Mumbai,morning,0
3643,4537,79.37,online,Sydney,afternoon,0
3644,1769,47.12,in-person,New York,night,0
3645,3588,135.41,in-person,London,morning,0
3646,1212,3.96,online,New York,afternoon,0
3647,1462,222.56,online,Mumbai,night,0
3648,3483,148.11,in-person,New York,afternoon,0
3649,1282,457.81,online,Mumbai,afternoon,0
3650,4633,35.92,transfer,Dubai,night,0
3651,4678,326.04,transfer,London,afternoon,0
3652,2486,314.01,in-person,Singapore,night,0
3653,2430,27.21,online,Mumbai,afternoon,0
3654,1087,101.69,transfer,Sydney,night,0
3655,2067,37.3,transfer,Sydney,morning,0
3656,1460,58.8,in-person,Dubai,morning,0
3657,3325,61.1,transfer,Sydney,afternoon,0
3658,4754,162.49,transfer,New York,afternoon,0
3659,3468,106.01,in-person,Dubai,night,0
3660,2724,590.28,online,Sydney,afternoon,0
3661,2376,27.02,transfer,New York,night,0
3662,3743,727.58,online,New York,morning,0
3663,1514,52.44,transfer,New York,night,0
3664,1702,296.45,transfer,Sydney,afternoon,0
3665,2653,82.79,transfer,New York,morning,0
3666,3066,30.88,in-person,London,night,0
3667,1022,390.23,online,Sydney,night,0
3668,3460,73.88,online,New York,night,0
3669,2053,215.09,transfer,London,morning,0
3670,2830,167.15,transfer,Singapore,afternoon,0
3671,3155,127.64,in-person,London,afternoon,0
3672,4438,136.96,online,Sydney,night,0
3673,2304,263.53,ATM,Sydney,afternoon,0
3674,4199,18.37,ATM,New York,afternoon,0
3675,4300,220.63,in-person,Sydney,night,0
3676,2134,452.31,in-person,Singapore,night,0
3677,3183,11.91,transfer,Dubai,night,0
3678,1361,30.32,transfer,London,night,0
3679,4257,252.2,ATM,Dubai,afternoon,0
3680,4727,115.0,online,Singapore,morning,0
3681,4655,103.35,in-person,London,night,0
3682,3176,29.46,in-person,New York,afternoon,0
3683,2899,141.36,transfer,London,afternoon,0
3684,2284,27.06,transfer,New York,night,0
3685,1514,129.49,ATM,Mumbai,night,0
3686,1448,288.46,in-person,London,night,0
3687,2923,59.75,transfer,London,afternoon,0
3688,4175,131.09,in-person,Dubai,afternoon,0
3689,2506,966.06,in-person,Dubai,night,1
3690,2247,232.09,online,Singapore,afternoon,0
3691,2855,368.22,transfer,New York,night,0
3692,1873,107.18,ATM,Sydney,night,0
3693,4937,292.08,online,Dubai,afternoon,0
3694,4562,8.27,online,Singapore,night,0
3695,3520,26.23,transfer,New York,afternoon,0
3696,4081,45.4,in-person,New York,morning,0
3697,2428,102.82,ATM,New York,morning,0
3698,4967,373.83,online,Mumbai,night,0
3699,3349,85.01,online,New York,morning,0
3700,3278,212.62,in-person,Singapore,afternoon,0
3701,2754,247.1,online,New York,morning,0
3702,1922,176.47,online,Sydney,night,0
3703,4137,88.4,online,Sydney,morning,0
3704,3984,172.1,online,New York,afternoon,0
3705,3159,83.79,online,Singapore,afternoon,0
3706,2036,17.52,ATM,London,night,0
3707,2416,986.85,online,New York,afternoon,0
3708,3547,27.21,in-person,Singapore,night,0
3709,3979,15.02,transfer,Dubai,afternoon,0
3710,3645,421.62,in-person,Singapore,morning,0
3711,3281,71.86,in-person,Mumbai,afternoon,0
3712,3649,210.13,transfer,Dubai,afternoon,0
3713,1313,79.8,transfer,Sydney,afternoon,1
3714,3613,99.34,transfer,Sydney,night,0
3715,4083,60.79,in-person,London,afternoon,0
3716,3256,84.03,transfer,London,morning,0
3717,2997,105.76,in-person,Singapore,morning,0
3718,2037,254.89,online,Singapore,night,0
3719,2656,143.3,transfer,New York,night,0
3720,4489,574.93,in-person,New York,morning,0
3721,4508,8.56,ATM,Sydney,morning,0
3722,4448,139.86,online,Mumbai,afternoon,0
3723,4091,175.52,online,New York,night,0
3724,3634,505.64,ATM,Sydney,morning,0
3725,4983,10.08,online,Singapore,afternoon,0
3726,2778,170.43,ATM,Singapore,morning,0
3727,4806,384.32,ATM,New York,night,0
3728,2014,55.4,transfer,Mumbai,morning,0
3729,2093,417.97,in-person,Sydney,morning,0
3730,4895,3.85,in-person,Singapore,afternoon,0
3731,4282,263.69,transfer,Sydney,afternoon,0
3732,2124,540.95,transfer,Mumbai,night,0
3733,1697,214.12,in-person,Singapore,morning,0
3734,3179,115.62,ATM,Sydney,afternoon,0
3735,4694,9.18,in-person,Mumbai,morning,0
3736,2404,505.43,ATM,Mumbai,afternoon,0
3737,2155,127.09,online,Mumbai,morning,0
3738,2043,5.89,online,New York,morning,0
3739,2929,234.12,in-person,London,afternoon,0
3740,3583,131.49,online,Sydney,afternoon,0
3741,2013,26.56,transfer,Mumbai,afternoon,0
3742,1226,48.23,online,Sydney,afternoon,0
3743,4225,13.33,ATM,Mumbai,afternoon,0
3744,2828,170.8,online,Sydney,morning,0
3745,4813,194.59,in-person,Singapore,afternoon,0
3746,2492,140.94,online,Sydney,morning,0
3747,1821,339.77,in-person,London,morning,0
3748,3023,394.67,online,Singapore,morning,0
3749,1870,191.23,online,Singapore,morning,0
3750,3452,2.57,transfer,Mumbai,night,0
3751,3249,237.64,online,Dubai,afternoon,0
3752,3085,108.26,online,London,afternoon,0
3753,3989,166.74,transfer,Singapore,night,0
3754,2795,209.44,online,Dubai,night,0
3755,1187,86.23,in-person,Dubai,afternoon,0
3756,2080,498.02,online,Singapore,afternoon,0
3757,1940,28.77,online,Mumbai,night,0
3758,4091,222.65,in-person,New York,night,0
3759,3320,0.87,online,Singapore,night,0
3760,4190,517.13,transfer,Mumbai,afternoon,0
